"IDPOINT_CONNECTION","IDOBJECT","COEF","ORDER_NO"
"6387","5110","1",
"6388","5110","1",
"6389","5110","1",
"6390","5110","1",
"6391","5110","1",
"6392","5110","1",
"6393","5110","1",
"6394","5110","1",
"6395","5110","1",
"6396","5110","1",
"6397","5110","1",
"6398","5110","1",
"6399","5110","1",
"6400","5110","1",
"6401","5110","1",
"6402","5110","1",
"6403","5110","1",
"6404","5110","1",
"6405","5110","1",
"6406","5110","1",
"6407","5110","1",
"6408","5110","1",
"6409","5110","1",
"6410","5110","1",
"6411","5110","1",
"6412","5110","1",
"6413","5110","1",
"6414","5110","1",
"6415","5110","1",
"6416","5110","1",
"6417","5110","1",
"6418","5110","1",
"6419","5110","1",
"6420","5110","1",
"6421","5110","1",
"6422","5110","1",
"6423","5110","1",
"6424","5110","1",
"6425","5110","1",
"6426","5110","1",
"6427","5110","1",
"6428","5110","1",
"6429","5110","1",
"6430","5110","1",
"6431","5110","1",
"6432","5110","1",
"6433","5110","1",
"6434","5110","1",
"6435","5110","1",
"6436","5110","1",
"6437","5110","1",
"6438","5110","1",
"6439","5110","1",
"6440","5110","1",
"6441","5110","1",
"6442","5110","1",
"6443","5110","1",
"6444","5110","1",
"6445","5110","1",
"6446","5110","1",
"6447","5110","1",
"6448","5110","1",
"6449","5110","1",
"6450","5110","1",
"6451","5110","1",
"6452","5110","1",
"6453","5110","1",
"6454","5110","1",
"6455","5110","1",
"6456","5110","1",
"6457","5110","1",
"6458","5110","1",
"6459","5110","1",
"6460","5110","1",
"6461","5110","1",
"6462","5110","1",
"6463","5110","1",
"6464","5110","1",
"6465","5110","1",
"6466","5110","1",
"6467","5110","1",
"6468","5111","1",
"6469","5111","1",
"6470","5111","1",
"6471","5111","1",
"6472","5111","1",
"6473","5111","1",
"6474","5111","1",
"6475","5111","1",
"6476","5111","1",
"6477","5111","1",
"6478","5111","1",
"6479","5111","1",
"6480","5111","1",
"6481","5111","1",
"6482","5111","1",
"6483","5111","1",
"6484","5111","1",
"6485","5111","1",
"6486","5111","1",
"6487","5111","1",
"6488","5111","1",
"6489","5111","1",
"6490","5111","1",
"6491","5111","1",
"6492","5111","1",
"6493","5111","1",
"6494","5111","1",
"6495","5111","1",
"6496","5111","1",
"6497","5111","1",
"6498","5111","1",
"6499","5111","1",
"6500","5111","1",
"6501","5111","1",
"6502","5111","1",
"6503","5111","1",
"6504","5111","1",
"6505","5111","1",
"6506","5111","1",
"6507","5111","1",
"6508","5111","1",
"6509","5111","1",
"6510","5111","1",
"6511","5111","1",
"6512","5111","1",
"6513","5111","1",
"6514","5111","1",
"6515","5111","1",
"6516","5111","1",
"6517","5111","1",
"6518","5111","1",
"6519","5111","1",
"6520","5111","1",
"6521","5111","1",
"6522","5111","1",
"6523","5111","1",
"6524","5111","1",
"6525","5111","1",
"6526","5111","1",
"6527","5111","1",
"6528","5111","1",
"6529","5111","1",
"6530","5111","1",
"6531","5111","1",
"6532","5111","1",
"6533","5111","1",
"6534","5111","1",
"6535","5111","1",
"6536","5111","1",
"6537","5112","1",
"6538","5112","1",
"6539","5112","1",
"6540","5112","1",
"6541","5112","1",
"6542","5112","1",
"6543","5114","1",
"6544","5114","1",
"6545","5114","1",
"6546","5114","1",
"6547","5114","1",
"6548","5114","1",
"6549","5114","1",
"6550","5114","1",
"6551","5114","1",
"6552","5114","1",
"6553","5114","1",
"6554","5114","1",
"6555","5114","1",
"6556","5114","1",
"6557","5114","1",
"6558","5114","1",
"6559","5114","1",
"6560","5115","1",
"6561","5115","1",
"6562","5117","1",
"6563","5117","1",
"6564","5117","1",
"6565","5117","1",
"6566","5117","1",
"6567","5128","1",
"6568","5128","1",
"6569","5128","1",
"6570","5128","1",
"6571","5128","1",
"6572","5128","1",
"6573","5129","1",
"6574","5129","1",
"6575","5129","1",
"6576","5129","1",
"6577","5129","1",
"6578","5129","1",
"6579","5129","1",
"6580","5129","1",
"6581","5129","1",
"6582","5130","1",
"6583","5130","1",
"6584","5130","1",
"6585","5130","1",
"6586","5131","1",
"6587","5131","1",
"6588","5131","1",
"6589","5131","1",
"6590","5131","1",
"6591","5134","1",
"6592","5134","1",
"6593","5134","1",
"6594","5134","1",
"6595","5134","1",
"6596","5134","1",
"6597","5134","1",
"6598","5134","1",
"6599","5134","1",
"6600","5134","1",
"6601","5134","1",
"6602","5134","1",
"6603","5134","1",
"6604","5134","1",
"6605","5134","1",
"6606","5134","1",
"6607","5134","1",
"6608","5135","1",
"6609","5135","1",
"6610","5135","1",
"6611","5135","1",
"6612","5135","1",
"6613","5135","1",
"6614","5135","1",
"6615","5135","1",
"6616","5135","1",
"6617","5135","1",
"6618","5135","1",
"6619","5135","1",
"6620","5135","1",
"6621","5135","1",
"6622","5135","1",
"6623","5135","1",
"6624","5135","1",
"6625","5135","1",
"6626","5135","1",
"6627","5135","1",
"6628","5135","1",
"6629","5135","1",
"6630","5135","1",
"6631","5135","1",
"6632","5135","1",
"6633","5135","1",
"6634","5135","1",
"6635","5135","1",
"6636","5135","1",
"6637","5135","1",
"6638","5135","1",
"6639","5135","1",
"6640","5135","1",
"6641","5136","1",
"6642","5136","1",
"6643","5136","1",
"6644","5136","1",
"6645","5136","1",
"6646","5136","1",
"6647","5136","1",
"6648","5136","1",
"6649","5136","1",
"6650","5136","1",
"6651","5136","1",
"6652","5136","1",
"6653","5136","1",
"6654","5136","1",
"6655","5136","1",
"6656","5136","1",
"6657","5136","1",
"6658","5136","1",
"6659","5136","1",
"6660","5136","1",
"6661","5136","1",
"6662","5136","1",
"6663","5136","1",
"6664","5136","1",
"6665","5136","1",
"6666","5136","1",
"6667","5136","1",
"6668","5136","1",
"6669","5136","1",
"6670","5136","1",
"6671","5139","1",
"6672","5139","1",
"6673","5139","-1",
"6674","5139","-1",
"6675","5139","-1",
"6676","5139","-1",
"6677","5139","1",
"6678","5139","1",
"6679","5139","1",
"6680","5139","-1",
"6681","5140","1",
"6682","5140","1",
"6683","5140","1",
"6684","5140","1",
"6685","5140","1",
"6686","5141","1",
"6687","5141","1",
"6688","5141","1",
"12125","10514","1",
"12126","10516","1",
"12127","10516","1",
"12128","10516","1",
"12129","10516","1",
"12130","10516","1",
"12131","10516","1",
"12132","10516","1",
"12133","10516","1",
"12134","10516","1",
"12135","10516","1",
"12136","10517","1",
"12137","10517","1",
"12138","10517","1",
"12139","10517","1",
"12140","10517","1",
"12141","10517","1",
"12142","10517","1",
"12143","10517","1",
"12144","10517","1",
"12145","10517","1",
"12146","10517","1",
"12147","10517","1",
"12148","10517","1",
"12149","10517","1",
"12150","10517","1",
"12151","10517","1",
"12152","10517","1",
"12153","10517","1",
"12154","10517","1",
"12155","10517","1",
"12156","10517","1",
"12157","10517","1",
"12158","10517","1",
"12159","10517","1",
"12160","10517","1",
"12161","10517","1",
"12162","10517","1",
"12163","10517","1",
"12164","10517","1",
"12165","10517","1",
"12166","10517","1",
"12167","10517","1",
"12168","10517","1",
"12169","10517","1",
"12170","10517","1",
"12171","10517","1",
"12171","10735","1",
"12172","3475","1",
"12172","10517","1",
"12172","10735","1",
"12173","3475","1",
"12173","10517","1",
"12173","10735","1",
"12174","3475","1",
"12174","10517","1",
"12174","10735","1",
"12175","3465","1",
"12175","10517","1",
"12175","10735","1",
"12176","3465","1",
"12176","10517","1",
"12176","10735","1",
"12177","3468","1",
"12177","10517","1",
"12177","10735","1",
"12178","3468","1",
"12178","10517","1",
"12178","10735","1",
"12179","3471","1",
"12179","10517","1",
"12179","10735","1",
"12180","3471","1",
"12180","10517","1",
"12180","10735","1",
"12181","3471","1",
"12181","10517","1",
"12181","10735","1",
"12182","10517","1",
"12183","10517","1",
"12184","10517","1",
"12185","10517","1",
"12186","10517","1",
"12187","10517","1",
"12188","10517","1",
"12189","10517","1",
"12190","10517","1",
"12191","10517","1",
"12192","10517","1",
"12193","10517","1",
"12194","10517","1",
"12195","10517","1",
"12196","10517","1",
"12197","10517","1",
"12198","10517","1",
"12199","10517","1",
"12200","10517","1",
"12201","10517","1",
"12202","10517","1",
"12203","10517","1",
"12204","10517","1",
"12205","10517","1",
"12206","10517","1",
"12207","10517","1",
"12208","10517","1",
"12209","10517","1",
"12210","10517","1",
"12211","10517","1",
"12212","10517","1",
"12213","10517","1",
"12214","10517","1",
"12215","10517","1",
"12216","10517","1",
"12217","10517","1",
"12218","10517","1",
"12219","10517","1",
"12219","10630","1",
"12219","10938","1",
"12220","10517","1",
"12220","10631","1",
"12220","10938","1",
"12221","10517","1",
"12221","10940","1",
"12222","10517","1",
"12222","10940","1",
"12223","10517","1",
"12223","10943","1",
"12224","10517","1",
"12224","10943","1",
"12225","10517","1",
"12225","10941","1",
"12226","10517","1",
"12226","10941","1",
"12227","10517","1",
"12228","10517","1",
"12229","10517","1",
"12230","10517","1",
"12231","10517","1",
"12232","10517","1",
"12233","10517","1",
"12234","10517","1",
"12235","10517","1",
"12236","10517","1",
"12237","10517","1",
"12238","10517","1",
"12239","10517","1",
"12240","10517","1",
"12241","10517","1",
"12242","7612","1",
"12242","10517","1",
"12243","7612","1",
"12243","10517","1",
"12244","10517","1",
"12245","10517","1",
"12246","10517","1",
"12247","10517","1",
"12248","10517","1",
"12249","10517","1",
"12250","10517","1",
"12251","10517","1",
"12252","10517","1",
"12253","10517","1",
"12254","10517","1",
"12255","10517","1",
"12256","10517","1",
"12257","10517","1",
"12258","10517","1",
"12259","10517","1",
"12260","10517","1",
"12261","10517","1",
"12262","10517","1",
"12263","2312","1",
"12264","5350","1",
"12265","5350","1",
"12266","5351","1",
"12267","5351","1",
"12268","5349","1",
"12269","5349","1",
"12270","5352","1",
"12271","5352","1",
"12272","1406","1",
"12273","10469","1",
"12274","1363","1",
"12275","1363","1",
"12276","2317","1",
"12277","2317","1",
"12278","1471","1",
"12279","10423","1",
"12280","10423","1",
"12281","10431","1",
"12282","10431","1",
"12283","10432","1",
"12284","10432","1",
"12285","10462","1",
"12286","10472","1",
"12287","10472","1",
"12288","10473","1",
"12289","10473","1",
"12290","10476","1",
"12291","10476","1",
"12292","10476","1",
"12293","10476","1",
"12294","10518","1",
"12295","10461","1",
"12296","10461","1",
"12297","10478","1",
"12298","10478","1",
"12299","10478","1",
"12300","10478","1",
"12301","10478","1",
"12302","10478","1",
"12303","10478","1",
"12304","10478","1",
"12305","10478","1",
"12306","10478","1",
"12307","10478","1",
"12308","10478","1",
"12309","10478","1",
"12310","10478","1",
"12311","10478","1",
"12312","10478","1",
"12313","10479","1",
"12314","10479","1",
"12315","10479","1",
"12316","10479","1",
"12317","10479","1",
"12318","10479","1",
"12319","10479","1",
"12320","10479","1",
"12321","10479","1",
"12322","10479","1",
"12323","10479","1",
"12324","10479","1",
"12341","10513","1",
"12342","10513","1",
"12343","10513","1",
"12344","10513","1",
"12345","10513","1",
"12346","10513","1",
"12347","10513","1",
"12348","10513","1",
"12349","7589","1",
"12350","1462","1",
"12351","1462","1",
"12352","1462","1",
"12353","1363","1",
"12354","1422","1",
"12355","10435","1",
"12356","10449","1",
"12357","1437","1",
"12358","1414","1",
"12359","1371","1",
"12360","10505","1",
"12361","10505","1",
"12362","10522","1",
"12363","10522","1",
"12364","10522","1",
"12365","10522","1",
"12366","10522","1",
"12367","10522","1",
"12368","10522","1",
"12369","10522","1",
"12370","10522","1",
"12371","10522","1",
"12372","10522","1",
"12373","10522","1",
"12374","10522","1",
"12375","10522","1",
"12376","10584","1",
"12377","10584","1",
"12378","10584","1",
"12379","10584","1",
"12380","10584","1",
"12381","10584","1",
"12382","10584","1",
"12383","10584","1",
"12384","10584","1",
"12385","10584","1",
"12386","10584","1",
"12387","10584","1",
"12388","10584","1",
"12389","10584","1",
"12390","10585","1",
"12391","1317","1",
"12391","10585","1",
"12392","1317","1",
"12392","10585","1",
"12393","10585","1",
"12394","10585","1",
"12395","1324","1",
"12395","10585","1",
"12396","10585","1",
"12397","10585","1",
"12398","10585","1",
"12399","10585","1",
"12399","10913","1",
"12400","10585","1",
"12400","10913","1",
"12401","10585","1",
"12401","10664","1",
"12401","10913","1",
"12402","10585","1",
"12402","10664","1",
"12402","10913","1",
"12403","1489","1",
"12403","10585","1",
"12404","10585","1",
"12405","10585","1",
"12406","10405","1",
"12406","10585","1",
"12407","1317","1",
"12407","10585","1",
"12408","1327","1",
"12408","10585","1",
"12409","1330","1",
"12409","10585","1",
"12409","10913","1",
"12410","1330","1",
"12410","10585","1",
"12411","10585","1",
"12412","10585","1",
"12413","1317","1",
"12413","10585","1",
"12414","1317","1",
"12414","10585","1",
"12415","10585","1",
"12416","1270","1",
"12416","10585","1",
"12416","10913","1",
"12417","1358","1",
"12417","10585","1",
"12418","10585","1",
"12419","1345","1",
"12419","10585","1",
"12420","1317","1",
"12420","10585","1",
"12421","1317","1",
"12421","10585","1",
"12422","1412","1",
"12422","10585","1",
"12422","10913","1",
"12423","1412","1",
"12423","10585","1",
"12423","10913","1",
"12424","1374","1",
"12424","10585","1",
"12425","1462","1",
"12425","10585","1",
"12425","10918","1",
"12426","1462","1",
"12426","10585","1",
"12426","10913","1",
"12427","1462","1",
"12427","10585","1",
"12427","10913","1",
"12428","1462","1",
"12428","10585","1",
"12428","10913","1",
"12429","1477","1",
"12429","10585","1",
"12430","10585","1",
"12431","10585","1",
"12432","1502","1",
"12432","10585","1",
"12433","10585","1",
"12434","10585","1",
"12435","10585","1",
"12436","10585","1",
"12437","10585","1",
"12438","10585","1",
"12439","10585","1",
"12440","10585","1",
"12441","10585","1",
"12442","10585","1",
"12442","10917","1",
"12443","10585","1",
"12444","10585","1",
"12445","1389","1",
"12445","10585","1",
"12445","10916","1",
"12446","1389","1",
"12446","10585","1",
"12446","10913","1",
"12447","10414","1",
"12447","10585","1",
"12448","10585","1",
"12449","1309","1",
"12449","10585","1",
"12449","10913","1",
"12450","1309","1",
"12450","10585","1",
"12450","10913","1",
"12451","1309","1",
"12451","10585","1",
"12451","10913","1",
"12452","1309","1",
"12452","10585","1",
"12452","10913","1",
"12453","1309","1",
"12453","10585","1",
"12453","10913","1",
"12454","1400","1",
"12454","10585","1",
"12455","1400","1",
"12455","10585","1",
"12456","1304","1",
"12456","10585","1",
"12457","10587","1",
"12457","10899","1",
"12458","10587","1",
"12458","10899","1",
"12459","10587","1",
"12459","10899","1",
"12460","10587","1",
"12461","10587","1",
"12462","10587","1",
"12463","10587","1",
"12464","10587","1",
"12464","10899","1",
"12465","10587","1",
"12465","10899","1",
"12466","10587","1",
"12466","10899","1",
"12467","1395","1",
"12467","10587","1",
"12468","1395","1",
"12468","10587","1",
"12469","10587","1",
"12470","10587","1",
"12470","10899","1",
"12471","10587","1",
"12471","10899","1",
"12472","10587","1",
"12473","10587","1",
"12473","10899","1",
"12474","2319","1",
"12474","10587","1",
"12475","10587","1",
"12475","10899","1",
"12475","10915","1",
"12476","10587","1",
"12476","10913","1",
"12477","10587","1",
"12477","10899","1",
"12478","10587","1",
"12479","10587","1",
"12480","10587","1",
"12480","10899","1",
"12481","10587","1",
"12481","10899","1",
"12482","10587","1",
"12482","10663","1",
"12483","10587","1",
"12483","10663","1",
"12484","10587","1",
"12484","10899","1",
"12485","10587","1",
"12485","10899","1",
"12486","10587","1",
"12486","10899","1",
"12487","10587","1",
"12488","1455","1",
"12488","10587","1",
"12489","1377","1",
"12489","10587","1",
"12490","10587","1",
"12491","10587","1",
"12491","10899","1",
"12492","10588","1",
"12493","10588","1",
"12494","1485","1",
"12494","10588","1",
"12495","10588","1",
"12496","10588","1",
"12497","10588","1",
"12498","10588","1",
"12499","10588","1",
"12500","10588","1",
"12501","10588","1",
"12502","10588","1",
"12503","10588","1",
"12504","10588","1",
"12505","10588","1",
"12506","10588","1",
"12507","10588","1",
"12508","10588","1",
"12509","10588","1",
"12510","10588","1",
"12511","10588","1",
"12512","10588","1",
"12513","10588","1",
"12514","10589","1",
"12515","10589","1",
"12516","10589","1",
"12517","10589","1",
"12518","10589","1",
"12519","10589","1",
"12520","10589","1",
"12521","10589","1",
"12522","10589","1",
"12523","10589","1",
"12524","10590","1",
"12525","10590","1",
"12526","10590","1",
"12527","10590","1",
"12528","10590","1",
"12529","10590","1",
"12530","10590","1",
"12531","10590","1",
"12532","10590","1",
"12533","10590","1",
"12534","10590","1",
"12535","10590","1",
"12536","10590","1",
"12537","10590","1",
"12538","10590","1",
