"IDDEVICE","NAME_DEVICE","IDTYPE_DEVICE","UUID","GMT_SHIFT","DAYLIGHT","MANUAL","SHORT_NAME"
"7209","--Яч. № 4  АБ3  {02.04.2009}","1","{DC7107B5-71B7-400B-B6FE-D17E2894CCA2}",,"false","true",
"7210","Яч. № 5  Ввод-1 КТП Котельн., ЦРШ","1","{84F3D681-A148-487A-AB32-D75FA81F9348}",,"false",,
"7211","--Яч. № 6 ОАО ""ГЭС""  909251  {01.01.2007}","1","{FCA9E901-18B9-49A3-AFE3-60E586A82FE9}",,"false","true",
"7212","--Яч. № 8 УПТК АБЗ  {02.04.2009}","1","{302335F9-CEF0-4003-9F2B-CB88C1CACC82}",,"false","true",
"7213","Яч. № 14  k-82","1","{17F3F711-6FA8-49EC-85EE-460CEB2CEA1E}",,"false",,
"7214","Яч. № 15  Ввод-2 КТП Котельн., ЦРШ","1","{7F9CA06B-E3D7-4BC8-B772-56ACD93B6741}",,"false",,
"7218","Яч. № 3  К-169","1","{41AAF730-644C-4328-B4DC-C1715D919BA9}",,"false",,
"7219","Яч. № 9  К-12б, 15, 15б, 132","1","{B7523741-9814-4923-974D-816CD54AD9D7}",,"false",,
"7220","Яч. № 10  К-84, 168","1","{A55A98E6-BC20-4F0A-83A6-7D7972D3E389}",,"false",,
"7221","Яч. № 2  К-176, 178, Столовая, Кип","1","{D8693FD9-9EDE-4712-863D-1F30EAB7DA76}",,"false",,
"7222","Яч. № 8  К-32, УДС-2","1","{615773DC-CFC0-4F60-8332-E1BDA15F896E}",,"false",,
"7223","Яч. № 11  К-40,138, 142, 205,  С/Р,Технол","1","{4F11E9B3-86EB-48C4-A150-B1ADD52A1062}",,"false",,
"7224","Яч. № 13  К-31, 74, 80, 128, ЛПХ","1","{13221E60-CADB-4D0F-BA3B-A33513F16766}",,"false",,
"7225","Яч. № 3  К-63, 85, 167","1","{FC862204-A701-4FD7-B4EA-44637A5D615E}",,"false",,
"7226","Яч. № 4  К-166","1","{D45D6055-A11F-4CE7-BA4E-C0DC7A30715A}",,"false",,
"7227","Яч. № 10  К-86,87,88,193","1","{A9999F1A-46C2-4707-961E-5818B61EF6DF}",,"false",,
"7228","Яч. № 4  К-10, 36, 44","1","{66F57647-5D8B-4E0C-9846-ECF9787CCD8D}",,"false",,
"7229","Яч. № 6  К-13, Р-124,155","1","{4FB425E9-DD8D-4F67-8C45-458D0AA6C211}",,"false",,
"7230","Яч. № 14  К-170","1","{E2E907E6-36D4-4962-B966-835C011295B5}",,"false",,
"7231","Яч. № 15  К-81 ,83, 171","1","{0A1B2F3C-0ECE-49E9-B7A0-9F6217A786FC}",,"false",,
"7232","Яч. № 16  1","1","{10C2EF8C-2D56-48B9-9FC0-FB7D21D93FF2}",,"false",,
"7233","Яч. № 18","1","{FBD979BD-0C46-4F69-8998-B0567E5A67B7}",,"false",,
"7235","Яч. № 5  К-116, 164","1","{B0E6B937-918C-4E5C-8AF0-D1903FA9D6DD}",,"false",,
"7236","Яч. № 6  Р-775.776","1","{1B62E53E-3BAA-4A0D-9812-57CFC8CB0DD9}",,"false",,
"7237","Яч. № 7  Фид.7 К-124","1","{EA66575C-5731-4D48-9EC6-9B5F3047699F}",,"false",,
"7238","Яч. № 10  РУ ДНС-1 Ввод1 К-9 оп пункт1","1","{176215FB-992D-4A1A-8323-B14CD2B1FDE5}",,"false",,
"7239","Яч. № 11  Фид.11 К11,59,194","1","{B59E142B-B8AA-4ED8-815E-DB808453E9DB}",,"false",,
"7240","Яч. № 12  Фид.12 К-4,К-7","1","{E878D8F2-9186-40E1-B421-18ED1CD25AF1}",,"false",,
"7241","Яч. № 16  К-14, 127, 34, р780","1","{0744B3C1-E099-458D-B379-E03F302A2577}",,"false",,
"7242","Яч. № 4  К-42, 54, Р-808","1","{2807CF47-D840-4466-BE8C-9CFD08730F48}",,"false",,
"7243","Яч. № 5  ХХ","1","{7EE95165-9669-4FB6-8DC9-62248ADDE9E7}",,"false",,
"7244","Яч. № 6  К-61, 147, 148, 149","1","{C5952784-EF0C-4912-802E-1D27F7A80AA0}",,"false",,
"7245","Яч. № 8  К-150, 151, 152","1","{6BC38843-9935-433D-88C3-04942B894CB2}",,"false",,
"7246","Яч. № 14  Резерв","1","{7E009949-C0D8-416B-847F-362F831DA022}",,"false",,
"7247","Яч. № 18 резерв","1","{951ACF2A-4CA5-4A36-9F3D-FF6D8DE0803B}",,"false",,
"7248","Яч. № 4  К-29, 136, 137","1","{C98E552E-FCF6-421A-93EE-97AF13DA5214}",,"false",,
"7249","Яч. № 6  Финские холод-ки, МНГГ","1","{343EF2B1-0F70-4C7B-A804-0227BE5E3F2A}",,"false",,
"7251","Яч. № 18  К-28, 134","1","{F9F9C4D8-787B-4199-8E1D-AB6C7DF0FA79}",,"false",,
"7252","Яч. №4  К-72, 139, 141","1","{5B7A3596-D4A7-4155-86BC-7D907493AB82}",,"false",,
"7253","Яч. №8  К-30, 140","1","{07CBC97B-3B37-4EF7-80CF-68BAAF2E9714}",,"false",,
"7254","Яч. №16  К-73, 204, склад ВВ","1","{1CE384A2-E7DF-4C9A-AAC9-ED7A8E670932}",,"false",,
"7255","Яч. № 4  К-114, 35, 131, Р-130, скребок","1","{0D474D90-19D2-4422-B172-1B07ABBC9D34}",,"false",,
"7256","Яч. № 14  К-115, 18.","1","{D2E8A7E2-C66D-480F-9BDF-F91A2F7EF6DD}",,"false",,
"7257","Яч. № 16  К196,64,90 (К47,Р-422 ср №3)","1","{498672F3-E62F-4C70-80F2-139B109C2524}",,"false",,
"7258","Яч. № 18  Ф 16 Запитан от Ф 18","1","{906372CF-B02E-42A1-B7F6-F2A52505CBE5}",,"false",,
"7259","Яч. № 4  К-133, 175,146, 62бис","1","{8B6BA923-0309-4B7D-8CB8-D76F1FE6CF4B}",,"false",,
"7260","Яч. № 6  К-77,143, 144, 145","1","{1C2DB146-1242-472A-AB73-6CED78ED48C7}",,"false",,
"7261","Яч. № 7 Резерв","1","{13AEF2B5-B719-447D-AA44-788706D5047A}",,"false",,
"7262","Яч. № 14  К-62, 75, 76, Р-805","1","{B1D52F1E-7CFA-470D-BD2A-EDA531A46EF8}",,"false",,
"7263","Яч. № 15  К-79, 189, Р-810","1","{45A86867-ED67-49E7-AEC2-E8FD72B191D9}",,"false",,
"7264","Яч. № 16  ХХ","1","{8BBF995C-65F7-4E5E-A807-56E1EF62EF75}",,"false",,
"7265","Яч. № 18  К-78","1","{75C51BDE-4437-4B3F-92D6-6A1920F77F49}",,"false",,
"7266","Яч. № 3  К-91","1","{D2FEDB4D-4C24-479F-B0DF-0F4265D1D9A4}",,"false",,
"7267","Яч. № 4  Фид.4 К-66","1","{E57DD3C2-1A99-4A68-87E0-76377C50258F}",,"false",,
"7268","Яч. № 6  К-93","1","{A203F362-3655-4B1D-BB9B-9E52AE312FE9}",,"false",,
"7270","Яч. № 16  К-65, Рез. на К-91","1","{EEE348F7-C68A-4883-8D6F-2CB1AE4E00DB}",,"false",,
"7271","Яч. № 18  К-94, 95, Р-823","1","{7D5812D9-979D-4D55-AC47-9748156AA91B}",,"false",,
"7273","Яч. № 19  К-41, 60","1","{6E05D9EF-FBC2-4B7D-A867-0CA92DAB2D00}",,"false",,
"7274","Яч. № 9  СТД-1 1250","1","{C898A2C6-E729-40FD-8154-23DD0BC8EF9C}",,"false",,
"7275","Яч. № 10  СТД-2 1250","1","{6BFA8CC7-F26D-4E36-A7AD-64C0C34DEB47}",,"false",,
"7276","Яч. № 11  СТД-3 1250","1","{31DCD575-844D-4C1A-90CA-F14DBF6ED436}",,"false",,
"7277","Яч. № 13  КТП КНС-1 Т-1 400кВа","1","{B48165C7-1E8D-441B-9097-CF8CF2133A8F}",,"false",,
"7278","Яч. № 14  КТП КНС-1 Т-1 400кВа","1","{63E36CD7-B201-4787-BC69-F86B3F5E6C7A}",,"false",,
"7279","Яч. № 15  Плавный пуск","1","{44527AA2-D8AA-4614-8633-52C44F288D5B}",,"false",,
"7280","Яч. № 16  Плавный пуск","1","{5236FE3B-0537-47CD-BFE9-31A249A9ACB7}",,"false",,
"7281","Яч. № 9  СТД-1 1250","1","{7119E356-70C7-4951-BB34-D833F8040679}",,"false",,
"7282","Яч. № 10  СТД-2 1250","1","{8658BA9D-16F3-4F22-9B0A-0B6FA82F9B4B}",,"false",,
"7283","Яч. № 13  КТП КНС-10 Т-1 400кВа","1","{3D8142C8-364C-4B6F-939C-2FA1F94A636C}",,"false",,
"7284","Яч. № 14  КТП КНС-10 Т-2 400кВа","1","{440ED497-83A6-4E33-852B-DDEE076E3061}",,"false",,
"7285","Яч. № 15  Плавный пуск","1","{A57D62D2-FF8E-4E4C-AB8A-170C774A3611}",,"false",,
"7286","Яч. № 16  Плавный пуск","1","{B104762F-F681-4BD3-B58D-CD91DC295689}",,"false",,
"7287","РУ Яч. № 10  КТП КНС-3 Т-2","1","{2F38F95E-AAAB-4680-8C43-0F260C6C0480}",,"false",,
"7288","РУ Яч. № 13  СТД-4 1250кВт","1","{0DDA9FD2-6CC9-4C37-88D5-9F3B2D3CD548}",,"false",,
"7289","РУ Яч. № 15  СТД-3 1250кВт","1","{366E1757-16E3-4D21-9D65-C89D6903E755}",,"false",,
"7290","РУ Яч. № 17  СТД-2 1250кВт","1","{CD2371EF-A8A6-43BF-8B1B-1242FC19B7A0}",,"false",,
"7291","РУ Яч. № 19  СТД-1 1250кВт","1","{A1BCF334-54B9-4D4F-A115-F5F4259F2D0C}",,"false",,
"7292","РУ Яч. № 20  КТП КНС-3 Т-1","1","{983887E4-D84A-4271-BABC-05CBE4802426}",,"false",,
"7293","РУ Яч. № 10  КТП 6/0.4 КНС-7 Т-2 400 кВа","1","{B3C7C2CD-74CF-4714-B6D5-4DE76739A7B0}",,"false",,
"7294","РУ Яч. № 13  СТД-1  1250кВт","1","{170FDA8A-D415-491E-97B7-F7C9972FAD95}",,"false",,
"7295","РУ Яч. № 15  СТД-2  1250кВт","1","{32235C06-1A1C-4CFE-AE09-D528B4F2D583}",,"false",,
"7296","--РУ Яч. № 17  СТД-3   1250кВт  {01.01.2007}","1","{01123B77-74AD-42F3-AAD7-2FBC3EDCBD63}",,"false",,
"7297","РУ Яч. № 19  СТД-4    1250кВт","1","{D515DBCF-8261-4290-B352-64C488A245A7}",,"false",,
"7298","РУ Яч. № 21  КТП 6/0.4 КНС-7 Т-1 400кВа","1","{7EEF0838-BC24-49D1-9A6F-2771CE2ECE7E}",,"false",,
"7299","Яч. № 12","1","{6BA4469D-AD05-4D2F-8024-A3A1DC6635E8}",,"false",,
"7300","Яч. № 20  КТП КНС-6 400кВА Т-1","1","{BB0C24D5-F18E-4F87-B1D2-56E1F07847AB}",,"false",,
"7301","Яч. № 21  КТП КНС-6бис 400кВА Т-1","1","{04E2DCB0-4295-4C57-873A-D42852439469}",,"false",,
"7302","Яч. № 22  Ф-22 РУ-6кВ БКНС-6","1","{F8161BA8-B620-41F1-87EA-C2DBEF7B92ED}",,"false",,
"7303","Яч. № 23  СТД-1 1600кВт","1","{419E74D1-A8DE-4C47-B376-0AC90B876715}",,"false",,
"7304","Яч. № 24  СТД-5 1250кВт","1","{53ADF0C0-39DA-422E-893C-16609617057C}",,"false",,
"7305","Яч. № 25  СТД-6 1250кВт","1","{99C76A79-9AB0-494B-8BB7-DC64B5909862}",,"false",,
"7306","Яч. № 26  СТД-7 1250кВт","1","{8B5EEF05-4DF0-4ECC-ACE4-C05488E23A86}",,"false",,
"7307","Яч. № 27  СТД-8 1250кВт","1","{AB00C2F6-5DBD-4CF3-B8B2-596C669FF72E}",,"false",,
"7308","Яч. № 28  СТД-2 1600кВт","1","{DAAEF1AD-E660-4A6C-A975-BFD7F23FD071}",,"false",,
"7309","Яч. № 29  СТД-3 1600кВт","1","{FD6CF8DF-63DB-40A3-A19B-115C886437C8}",,"false",,
"7310","Яч. № 30","1","{8AC51F39-F1CD-4932-8275-51874F4BD4B2}",,"false",,
"7311","Яч. № 31  КТП КНС-6 400кВА Т-2","1","{291540E1-4623-422A-8C68-DA4D94556D07}",,"false",,
"7312","Яч. № 32  КТП КНС-6бис 400кВа Т-2","1","{049903DF-A8A7-4A0C-A1C0-F349CBC2FA8C}",,"false",,
"7313","Яч. № 33","1","{D1BAA286-0D4A-4532-A6C9-9CCD7967D86B}",,"false",,
"7314","Яч. № 35","1","{3D7A5092-C78C-435D-B774-5CA3F599541D}",,"false",,
"7315","Яч. № 36  СТД-1","1","{579531C3-12D0-4E02-8521-93DBE63A6350}",,"false",,
"7316","Яч. № 7 резерв","1","{68FA90C1-D96A-48D8-8AD1-A365E988E41F}",,"false",,
"7317","Яч. № 4 Резерв","1","{9FE0AD4F-D2D4-45F8-B54B-A7D2D4E116AE}",,"false",,
"7318","Яч. № 6 Резерв","1","{1971E335-E5A3-449B-A023-F5B01C6331FD}",,"false",,
"7319","Яч. № 8 Резерв","1","{180EFC65-6070-4257-8F12-01F9FC2BE9DA}",,"false",,
"7320","Яч. № 11 Резерв","1","{642DE3A5-287E-42B1-A025-F7945F41254F}",,"false",,
"7321","Яч. № 13 Резерв","1","{631BE5C7-0697-4798-9DBD-2B9BD17458D3}",,"false",,
"7322","Яч. № 15 Резерв","1","{40DC5F37-6610-4E74-AEF6-7BA7352E512D}",,"false",,
"7323","Яч. 4 Резерв","1","{3EB2B141-CC25-4695-BAD8-665338787865}",,"false",,
"7324","Яч. № 6","1","{4A5A664B-5005-4701-B959-A5F22277AE90}",,"false",,
"7325","Яч. № 17","1","{069E2743-A5EB-4E0B-B23C-D320771AC92C}",,"false",,
"7326","Яч. № 16  К-55, 56, 153, КТПН Пикет","1","{AEA6EC8A-00FB-4C21-8CFB-C01C86F0738E}",,"false",,
"7327","Яч. № 8  ВЛ-6 на К-217","1","{B96B8E1A-33AC-4AAA-9213-44E88F9E9262}",,"false",,
"7328","Яч. №14  ХХ","1","{116526FD-A085-4226-8449-04D846F4759C}",,"false",,
"7329","Яч. №5 Резерв","1",,,"false",,
"7330","Яч. № 6  Резезрв","1","{27B7294C-8D21-46C6-A62F-BB114EBFDB49}",,"false",,
"7331","Яч. №7 Резерв","1",,,"false",,
"7333","Яч. № 5  УГМР","1","{7A227443-67F5-48BF-A1FF-9CF05C342256}",,"false",,
"7334","Яч. № 13  резерв на К-66","1","{25CE782D-4D0B-42FD-ADFD-DC33DC8C8C72}",,"false",,
"7335","Яч. № 17  резерв на К-92,96","1","{1164069D-E430-451D-9797-4790FA02030F}",,"false",,
"7336","Яч. № 1  КТПН№1 160 кВА","1","{5192C567-6E67-4CAA-9A13-87D6261C6C5C}",,"false",,
"7337","Яч. № 16  КТПН №2 160кВа","1","{E713C25C-284B-4B0E-A408-E5C8B3CAF1BE}",,"false",,
"7338","Яч. № 17  КТП 6/0.4 №2 Т-2","1","{00519BC9-A34E-4D7C-BF5E-2EE8B4AAE8BF}",,"false",,
"7339","Яч. № 18  КТП 6/0.4 №1 Т-2","1","{8FAF8647-8F03-4331-9A0E-D6DEDD7FC44C}",,"false",,
"7340","Яч. № 29  КТП 6/0.4 №2 Т-1","1","{73210DB7-0805-4CE6-95A4-436D916CAD97}",,"false",,
"7341","Яч. № 30  КТП 6/0.4 №1 Т-1","1","{A7EA235C-9405-4C45-993C-5EC8AA574264}",,"false",,
"7342","Яч. № 1","1","{C9246625-CD13-42E9-998F-CA56FDF9C390}",,"false",,
"7343","Яч. № 16 Резерв","1","{7A0142CE-54E4-41ED-84E5-288FC53857FE}",,"false",,
"7344","Яч. № 18 Резерв","1","{AAF67D69-65BC-4C6F-9AFD-421B4228B8D6}",,"false",,
"7345","Яч. № 34","1","{5464DFED-665C-4308-B827-AD031339EF37}",,"false",,
"7346","Яч. № 4","1","{AD4AE3DB-0236-4376-8930-996C601304D2}",,"false",,
"7347","Яч. № 15","1","{DD3E04CF-1C64-4209-B189-8D38D887F6D9}",,"false",,
"7348","Яч. № 10  ВАО-250 №3","1","{044DE927-90DF-471F-BDB9-D97FFE25F430}",,"false",,
"7349","Яч. № 11  КТП Т-2 830кВА ДНС-3","1","{0786CB68-7598-492B-B369-E2BCB5E9E04D}",,"false",,
"7350","Яч. № 13  ВАО-250 №2","1","{C531C6C9-CCBD-4F57-AEDB-EF495F689397}",,"false",,
"7351","Яч. № 20","1","{3307BC64-0199-49FE-BDC3-A4F12A001660}",,"false",,
"7352","Яч. № 21  КТП Т-1 630кВА ДНС-3","1","{38D56512-D008-40CC-8C32-198E0027F671}",,"false",,
"7353","Яч. № 22  ВАО-250 №1","1","{F8800BAE-2D3E-4E40-8030-0E44DC9EE545}",,"false",,
"7354","Яч. № 19  АД-10 315кВт (ВОДА)","1","{9C1BAA34-6D3C-4732-9CAA-D37648399434}",,"false",,
"7355","Яч. № 20  АД-8 315кВт (ВОДА)","1","{DD0D190E-969C-474C-9203-CC3E11753E1C}",,"false",,
"7356","Яч. № 22  АД-1 315кВт (ВОДА)","1","{12A77691-66B3-4045-BB63-F05C2CD70A72}",,"false",,
"7357","Яч. № 23  АД-2 250кВт (НЕФТЬ)","1","{0CA1D8FD-28F7-4109-BF8C-9A127BC94508}",,"false",,
"7358","Яч. № 24  АД-3 250кВт (НЕФТЬ)","1","{3E0D448E-EF88-4554-A937-8E96D55D2BDB}",,"false",,
"7359","Яч. № 25  АД-4 200кВт (НЕФТЬ)","1","{6196D37A-E99C-40AA-91A4-C2611B646EEF}",,"false",,
"7360","Яч. № 28  АД-9 400кВт (ВОДА)","1","{9C9592FE-33C7-45AD-B3B6-5A5C9B61F726}",,"false",,
"7361","Яч. № 17","1","{8005C69D-C1DC-4BE6-A8FF-0A464B8C8FB1}",,"false",,
"7362","Яч. № 18","1","{3BD94FB2-F558-4BB8-A5A7-E9F7CE5577EE}",,"false",,
"7363","Яч. № 21","1","{B5FB4B1A-0E13-4708-914D-5AA57A8DA948}",,"false",,
"7364","Яч. № 22","1","{ECC188F7-1DA2-48E1-85BE-115410D3E0E7}",,"false",,
"7365","Яч. № 10  АД-1 ВКС","1","{82DEA6B3-4CF4-4B69-B97C-9AA20E51232A}","5","false",,
"7366","Яч. № 18  АД-2 БКС","1","{C1DC8AB0-7CFA-4800-AD3E-4DC3C61644C5}","5","false",,
"7367","Яч. № 22  АД-3 ВКС","1","{54E00A9B-EDBF-416B-BA35-7A80E2E18A51}","5","false",,
"7368","Яч. № 23  АД-4 ВКС","1","{93ADAFDE-12DA-47F3-B266-3184EED31222}","5","false",,
"7369","Яч. № 8  Т-2","1","{A12D2996-8E0D-40F7-B56E-881174538ADA}","5","false",,
"7370","Яч. № 24  Т-1","1","{3C1C039B-A6F2-4BE7-9FC1-2923BE3F3D21}","5","false",,
"7371","Яч. № 35  АД-1","1","{030D5772-91E1-471B-B8D4-691F7BE9EFF5}","5","false",,
"7372","Яч. № 36  АД-2","1","{D643742C-1101-4E0F-AB1D-35081D7B49C9}","5","false",,
"7373","Яч. № 48  АД-3","1","{075DFF9A-BA2D-450D-9FF0-F3628A9D78B8}","5","false",,
"7374","Яч. № 52  АД-4","1","{09DCE526-85FF-45D2-A254-9FD6FB9A288A}","5","false",,
"7375","Яч. № 53  АД-5","1","{9AB8531F-0CEE-40A3-902D-DD9A3BE5D2D7}","5","false",,
"7376","Яч. № 6  КТП ""НВТ"" Т2","1","{6FD58AE5-1351-4FA3-956C-8FC04CBE22AD}",,"false",,
"7377","Яч. № 12","1","{84921AA1-14AD-411B-AA92-758110B902AB}",,"false",,
"7378","Яч. № 13  НВП-6","1","{1BC6DC49-7FF7-49E6-B072-C768350B9F32}",,"false",,
"7379","Яч. №15","1","{6108F688-A7F7-4A6E-A6D1-7B8CBABA1439}",,"false",,
"7380","Яч. 16","1","{A570B722-5CA7-4113-98E4-A1182D422104}",,"false",,
"7381","1 БСК","1","{10F2A850-EC98-49C4-9088-D1A7D57677E9}",,"false",,
"7382","Яч. 3 Резерв","1","{6542B139-71C6-48DB-95EF-5589EB07B3D6}",,"false",,
"7383","Яч. 5 Резерв","1","{390D194E-4E16-4BFC-87DC-FAD98733A651}",,"false",,
"7385","Яч. 8 Резерв","1","{867E661D-1227-4392-991D-B47D6C80570B}",,"false",,
"7386","Яч. 9","1","{96A77C9C-A48A-48ED-B261-BF2DE6756A36}",,"false",,
"7387","Яч. 11","1","{77AB140F-D465-476D-AE2B-C4514104D26F}",,"false",,
"7388","Яч. 12","1","{91FF1440-24D5-40C7-934A-51A710D4DC35}",,"false",,
"7389","Яч. 13","1","{0BDE836D-F87D-40DD-A1ED-81DA6936F430}",,"false",,
"7390","Яч. 14","1","{B265D43B-A41D-4D08-B68B-846539C2EBE8}",,"false",,
"7391","Яч. 18","1","{9E858795-7891-423D-BBF7-47D58FC3244E}",,"false",,
"7392","Яч. 20","1","{61C5E666-9079-43AE-9179-B6177CED077F}",,"false",,
"7393","2 БСК","1","{6E18E2AD-74B5-49A0-821D-90C7BFD6EFEB}",,"false",,
"7394","Яч. №11","1","{00000000-0001-0001-0000-000001050091}",,"false","true",
"7395","Яч. №12","1","{00000000-0001-0001-0000-000012044121}",,"false","true",
"7396","Яч. № 3  КТП2*400 БКНС Т1","1","{81991C9B-650D-43EC-BAC6-3E2243B62C52}","5","false",,
"7397","Яч. № 4  БКНС СД-1 1600кВт","1","{3EDAF801-795E-421B-B481-A61ACDD36E6B}","5","false",,
"7398","Яч. № 5  БКНС АД-2 800кВт","1","{8ABDA5C5-888F-48D6-856F-5043CF96FB00}","5","false",,
"7399","Яч. № 14  КТП 2*400 БКНС Т2","1","{69424613-F28D-419D-88B1-B0602CCAB71C}","5","false",,
"7400","Яч. № 16  БКНС АД-3 800кВт","1","{2F6B1A5F-D89E-427D-B0F1-59404829116F}","5","false",,
"7401","Яч. № 20 СТД-4","1","{7D814614-8874-4F1B-91BC-E0FFAB200022}","5","false",,
"7402","Яч. № 9  СТД-1","1","{FD0F1903-3E20-4A4E-B024-07857E38369D}","5","false",,
"7403","Яч. № 10  СТД-2","1","{8C2FCEA0-4B16-4BF0-8255-207D772F327F}","5","false",,
"7404","Яч. № 13  КТП Т1  КНС-110","1","{1922B174-A9E0-4F71-9998-442193119BB4}","5","false",,
"7405","Яч. № 14  КТП Т1  КНС-10","1","{7DF51D14-68C0-4D74-B454-8559C3BF3EEF}","5","false",,
"7406","Яч. № 15  Плавный пуск","1","{920763E2-1FE9-4D36-9B71-5AAB4E457CEC}","5","false",,
"7407","Яч. № 16  Плавный пуск","1","{E0C79B69-58E9-42CC-BE44-46E7EBDBA2CD}","5","false",,
"7408","Яч. № 3","1","{83C79E62-C47D-412C-BA52-69C7730FCEB6}","5","false","true",
"7409","Яч. № 4","1","{C2EFE1FE-9B90-4018-9745-26C57B799B9B}","5","false","true",
"7410","Яч. № 6","1","{70701BFA-0191-485F-84AA-237457D46F75}","5","false","true",
"7411","Яч. № 7","1","{8B564293-D2C3-4637-93C1-9249FED54751}","5","false","true",
"7412","Яч. № 8","1","{0F9BCE84-7125-4A8F-923D-4FD03BD09099}","5","false","true",
"7413","Яч. № 13","1","{A77D00D8-C243-4080-B9DD-6755955C616E}","5","false","true",
"7414","Яч. № 14","1","{FD86A877-F3E8-4586-A7BA-41F0C1310701}","5","false","true",
"7415","Яч. № 15","1","{59987F3C-7971-49F8-9199-4A90D771081B}","5","false","true",
"7416","Яч. № 17","1","{75A5FAB4-CBE0-4561-B532-0D3A0B66308E}","5","false","true",
"7417","Яч. № 18","1","{49DA9045-E773-4B68-9897-85225C385090}","5","false","true",
"7418","Яч. № 7  КТП   ЦПС-2 Т1","1","{E5EA1AAF-9D92-400E-8F73-94E6A55C4C97}","5","false",,
"7419","Яч. № 17  КТП   ЦПС-2 Т2","1","{E8976CE3-CED2-42C0-9360-654C8D14C26E}","5","false",,
"7420","Яч. № 18  ВЛ К-8","1","{95C4A11E-D4A9-4A09-9B56-9E5C728957F6}","5","false",,
"7421","Яч. № 9  КТП ДНС-2 1Т","1","{3794D6C8-9D9C-4E42-A642-F72B0FF5BD19}","5","false",,
"7422","Яч. № 19  КТП ДНС-2 2Т","1","{D0461FE3-DF0E-42D7-9867-03047D966E60}","5","false",,
"7423","Яч. № 8  ДНС АД-2","1","{FD71BCF8-911B-4F1E-AB2B-552C2D22915A}","5","false",,
"7424","Яч. № 12  ВЛ-6кВ К-3,5,6,7","1","{80DE5F2B-DD4D-4A51-9D56-6C073616EC5A}","5","false",,
"7425","Яч. № 14  ДНС АД-1","1","{BF210388-CFD1-4670-A4CD-D0C7DE40CBFD}","5","false",,
"7426","Яч. № 4 Резерв","1","{D1D989DA-0FA2-400C-8584-AA90BA843D52}","5","false",,
"7427","Яч. № 14","1","{1EC45B81-85B1-4BB3-A438-F2E3CAE9BBE5}","5","false",,
"7428","Яч. № 7  ДНС АД-1 315кВт","1","{E26AF289-3159-4C44-9BAC-DEB5B594A8E9}","5","false",,
"7429","Яч. № 17  ДНС АД-2 300кВт","1","{5D2D4E67-DF81-44CB-A011-FCFA4D5F322F}","5","false",,
"7430","Яч. № 18  ДНС АД-3 400кВт","1","{1C5F5AD8-EC64-4491-B2BC-35ABBB0769CE}","5","false",,
"7431","Яч. № 11  ТП-1","1","{4E67EBAF-70FB-49CF-A3B0-885792705DD5}","5","false",,
"7432","Яч. № 12  ТП-2","1","{C0E3C05F-1A39-40F4-8221-E332D43FDCE3}","5","false",,
"7433","Яч. № 5","1","{6C5AEEC3-69D7-4DEA-8BA4-D0692B72C688}","5","false","true",
"7434","Яч. № 16","1","{127B8C85-71CD-4AFC-8C5E-12827433953D}","5","false","true",
"7435","Яч. № 7  ВЛ-6кВ К-1,2,14","1","{AE4F6DE3-0F6A-421E-B2DA-3B77FC5E8CC8}","5","false",,
"7436","Яч. № 8  ВЛ К-8, 17","1","{D945A2E7-AE0C-49FB-823B-7CB7762514C1}","5","false",,
"7437","Яч. № 16  ВЛ К-9,10, 11, Р-904,384","1","{1FE2618B-C2BA-47FF-94DF-4620E74824F0}","5","false",,
"7438","Яч. № 5  РУ-6 КНС-1 Ввод-1","1","{836FF181-17E5-4572-B028-632E5AEDC1D9}",,"false",,
"7439","Яч. № 14  Ввод-6-2  РУ-6 КНС-1б Ввод-2","1","{6B6BCCF9-0365-4259-A063-1F0333BD322A}",,"false",,
"7440","РУ КНС-1а Яч. №5 КТП ""КНС-1"" Т1","1","{D89A9B00-1773-4484-ADEC-707FCFFD7D24}",,"false",,
"7441","РУ КНС-1а Яч. №9 КНС-1 ЭД №1","1","{117CA97B-6054-4166-BA1E-E5A4FCF1F804}",,"false",,
"7442","РУ КНС-1а Яч. №10 КНС-1 ЭД №2","1","{CBBBBF70-DAE3-451B-BB3B-F0D58B8B41CD}",,"false",,
"7443","РУ КНС-1а Яч. №11 резерв","1","{EF55B61A-1AD4-4F2F-8B19-8044CA0D9BD1}",,"false",,
"7444","РУ КНС-1а Яч. №12 резерв","1","{CE04025B-1709-4097-BF19-276AA9EC3D09}",,"false",,
"7445","РУ КНС-1а Яч. №14 КТП ""КНС-1"" Т2","1","{B50F10D2-E37E-4B29-8B8A-7D005B809C6C}",,"false",,
"7446","РУ КНС-1а Яч. №19 КНС-1 ЭД №3","1","{44DBAC43-4F26-44C6-8394-FFE1EF104A0C}",,"false",,
"7447","РУ КНС-1а Яч. №20 резерв","1","{0812C41C-5D9F-4CDC-8C37-9C66DFCEE744}",,"false",,
"7448","Яч. №13 КНС-2 ЭД №4","1","{9C7AB711-56CC-4B4A-B007-485EA6FA40D8}",,"false",,
"7449","Яч. №15 КНС-2 ЭД №3","1","{F33DAAD2-F5D2-484A-ADC6-33E7D99AFEF4}",,"false",,
"7450","Яч. №17 КНС-2 ЭД №2","1","{DC634429-4944-4087-A157-F6F5F180BE15}",,"false",,
