"IDPOINT_CONNECTION","NAME_POINT_CONNECTION","IDREGION","UUID","GMT_SHIFT","POWER_ACT","POWER_REACT","PK","PXX","SN","IDCTG_SALE","U","R","IDCTG","POWER_ACT_OBRAT","POWER_REACT_OBRAT","TC_OV_IDCHANNEL","LAST_TC_OV","ATS_CODE","KEGOC_CODE","IDTYPE_FIDER","SHORT_NAME","MARKA_PROVODA","LENGTH","LOSS_KORONA","LOSS_TOK","LOSS_PROC","CONST","IXX","UKZ","IDPROCESS"
"1723","Точка подключения 34","0","{C5C52F94-80D8-4D55-A08D-D6E7281AA02C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1724","Точка подключения 35","0","{3C105606-E626-44B1-AEDD-E4FAABDB8628}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1725","ПС110/35/6кВ Южно-Аганская: Ф35кВ №02","0","{D68FB7BD-2CEF-401D-9691-2C3A5E3BED16}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1726","ПС 110/35/6 Заобье Ф.35кВ_№2","0",,,,,,,,,,,,,,,,"11136",,,,,,,,,,,,
"1727","ПС 110/35/6 Заобье Ф.35кВ_№4","0",,,,,,,,,,,,,,,,"11137",,,,,,,,,,,,
"1728","ПС 110/35/6 кВ ""Северо-Ватинская"" ф.35кВ №1(АИИСКУЭ)","0","{D85C9BF9-ACD5-4DB5-805D-B7464D789BA1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1729","ПС 110/35/6 кВ ""Северо-Ватинская"" ф.35кВ №2(АИИСКУЭ)","0","{8D5F9C97-F680-4F33-865B-55BBDD91F3E9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1730","ПС 110/35/6 кВ ""Северо-Ватинская"" ф.35кВ №3(АИИСКУЭ)","0","{C70A83C1-09EB-4AA8-AF6B-016B1382CCDA}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1731","ПС 110/35/6 кВ ""Северо-Ватинская"" ф.35кВ №4(АИИСКУЭ)","0","{0894B021-4060-4287-83B4-AE504BE396C8}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1734","ПС 110/35/6 Баграс ОПУ: 1В-110","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1735","ПС 110/35/6 Баграс ОПУ: 2В-110","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1737","Ввод №2 РУ 6кВ ""КНС-1""","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1739","Яч.№07 БСК-1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1740","Яч.№12 БСК-2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1743","Яч.№18 ГПЭС-12 ВВ-2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1745","потери 35кВ Ватинское м/р НГП-1","0","{864ABAAE-5262-4C7A-9ABF-A0A396677CFE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1746","07 ПС35/6кВ ДНС-2: Яч.№12 Ввод-6 2Т","0","{32061E47-3A14-44B1-8791-4AF2C4202F47}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1747","02 ПС35/6кВ ДНС-2: Яч.№01 Ввод-6 1Т","0","{0A98C5EA-2965-4B7B-878B-A9738AE7B846}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1748","ПС35/6 Куст-53 яч.15 АНГДУ","0","{8FCB73CF-7612-4085-95E2-B546813374DD}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1749","ПС35/6 Куст-53 яч.7 АНГДУ","0","{2D419503-7204-412D-8179-A341C307ECC4}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1750","ПС35/6 Куст-53 яч.8 АНГДУ","0","{C531487F-2D1C-4AE2-955E-441AE11899FB}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1751","ПС110/35/6кВ Южно-Аганская: Ф35кВ №03","0","{40B67DD8-871C-478A-9A84-6FEF4AB397E1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1754","Узел учета №1","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1755","Узел учета №10","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1756","Узел учета №2","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1757","Узел учета №3","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1758","Узел учета №4","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1759","Узел учета №5","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1760","Узел учета №6","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1761","Узел учета №7","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"1540","ЗРУ6кВ Чистинная: Яч.№10 2ТСН","0","{C71FEF4C-ACE5-4084-9A1A-D6B5840DF26A}",,,,,,,,,,,,,,,,,,,,,,,,,,,"4"
"1541","ЗРУ6кВ Чистинная: Яч.№11 1БСК","0","{F82D5992-B069-4FEB-8514-536A11646975}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1542","ЗРУ6кВ Чистинная: Яч.№12 2БСК","0","{0F9E14B2-048E-4057-9B23-38F8B73EF59F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1543","ЗРУ6кВ Чистинная: Яч.№13 Ввод-6кВ 1Т","0","{CEF89E70-6147-4A87-97B6-C9259274949C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1544","ЗРУ6кВ Чистинная: Яч.№14 Ввод-6кВ 2Т","0","{F9269E6A-F718-43E0-AD04-C487FC7E6AE0}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1548","ПС110/35/6кВ Чистинная: 1ТСН","0","{712D4F84-122B-48E1-9E8D-053E634A027D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1549","ПС110/35/6кВ Чистинная: 2ТСН","0","{BBDE0D0C-9619-4535-8DFB-3179129615BF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1550","ПС110/35/6кВ Чистинная: Ввод 110кВ 1Т","0","{533AC7B8-1D61-467E-A925-467E11718268}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1551","ПС110/35/6кВ Чистинная: Ввод 110кВ 2Т","0","{5D75C66B-C9BF-4625-8B52-1A402ECF03B1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1552","ПС110/35/6кВ Чистинная: Ввод 35кВ 1Т","0","{3E5C18D8-ECDB-45E8-B4DE-F7CAAE113821}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1553","ПС110/35/6кВ Чистинная: Ввод 35кВ 2Т","0","{D9A2F1D8-C2CB-40FE-AF01-874F274B4674}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1554","ПС110/35/6кВ Чистинная: Ф-35кВ №1","0","{6A651EF6-F450-4101-82CC-211A2511A4BF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1555","ПС110/35/6кВ Чистинная: Ф-35кВ №2","0","{74494A03-D5D9-4001-8D12-40F020EF094F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1556","ПС110/35/6кВ Чистинная: Ф-35кВ №3","0","{29DDC7EA-7923-4FD2-946B-74BD92D378E9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1557","ПС110/35/6кВ Чистинная: Ф-35кВ №4","0","{6014B1A2-9B4A-4B63-9381-422BD05C8861}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1560","ПС35/6кВ Куст-4: 1ТСН","0","{F6ABD37B-6544-46D8-9A11-12713AB204F5}",,,,,,,,,,,,,,,,,,,,,,,,,,,"4"
"1561","ПС35/6кВ Куст-4: 2ТСН","0","{E43C9056-3347-4F93-B4DB-09C77F3514CB}",,,,,,,,,,,,,,,,,,,,,,,,,,,"4"
"1562","ПС35/6кВ Куст-4: Яч.№05 Ввод-6кВ 2Т","0","{51CAF3BE-6607-43AE-BF66-F51BEF07EDC4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1563","ПС35/6кВ Куст-4: Яч.№18 Ввод-6кВ 1Т","0","{6A316FC7-0310-4C89-8AC9-D2349298EB4F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1565","Точка подключения 1","0","{2A9D9997-C285-46D5-A600-F245CEF7D4EB}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1566","Точка подключения 10","0","{77688B4C-5804-4F17-8A59-7E3A02217B1C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1567","Точка подключения 11","0","{E9F45886-B02B-49A5-8E0E-74EAEDE348D5}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1568","Точка подключения 12","0","{F54D54C1-9183-437C-BF23-A59E44F63419}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1569","Точка подключения 13","0","{08917763-F924-44D2-9A5B-0D3F3D454917}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1570","Точка подключения 14","0","{EA0A4EC7-03C9-4E7C-82F3-5C126BFBAF03}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1571","Точка подключения 15","0","{2588732B-A0DD-431D-96E9-776A7D83AD0F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1572","Точка подключения 2","0","{919C9E81-BF8E-4792-B0C5-E218B621C002}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1573","Точка подключения 3","0","{96CD13C4-E2DB-4575-BF03-48CF491DDC63}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1574","Точка подключения 4","0","{2CFCB24D-9D2E-408D-A495-C2917B59BACB}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1575","Точка подключения 5","0","{FD3BEB4D-43CF-47BF-A54B-D1B171D53F46}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1576","Точка подключения 6","0","{C865DB40-0823-46AD-A107-51CF80FE1685}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1577","Точка подключения 7","0","{22A5CF66-5D98-4E61-8138-9D5E23467C58}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1578","Точка подключения 8","0","{8556C418-9B97-4D66-95E0-1058DC67EDF7}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1579","Точка подключения 9","0","{2B7247E1-6AF7-4526-87D1-5D2795E2389D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1581","РУ6кВ ДНС: Яч.№08 АД-6кВ 400кВт НВО-1","0","{63D581C5-B335-4C96-B6F8-96ECF99D99A8}",,,,,,,,,,,,,,,,,,,,,,,,,,,"3"
"1582","РУ6кВ ДНС: Яч.№09 АД-6кВ 500кВт НВТ-1","0","{E7A211AB-5525-4A1B-902F-3469F4BD11E1}",,,,,,,,,,,,,,,,,,,,,,,,,,,"3"
"1583","РУ6кВ ДНС: Яч.№10 АД-6кВ 500кВт НВТ-3","0","{D784B3F4-271D-47C8-B70A-28B45C59C500}",,,,,,,,,,,,,,,,,,,,,,,,,,,"3"
"7513","Яч.№05 Ввод 6кВ №2","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"7514","ПС 110/35/6 кВ ""Южно-Аганская"" ф.35кВ №1","0","{56BA0B61-CF40-4EF7-968F-BBDEEB3F3BC0}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"7515","ПС 110/35/6 кВ ""Южно-Аганская"" ф.35кВ №4","0","{B8D87947-4581-404C-964A-A2F1464D08A9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"7516","ПС 110/35/6 кВ Таежная ВЛ-35 кВ № 5 ПС 35/6 кВ КНС-3М ф-4 КТПН скв,500","0","{058AD99B-79CC-4889-B1DD-2D0B0F0D5692}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7517","ПС 110/35/6 кВ Мартыновская ф. 6 кВ № 115,216","0","{5CB28E70-CFC3-4257-A6B9-E61045128337}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7518","ПС 110/35/6 кВ Мартыновская ф. 6 кВ № 115,216","0","{80562D8E-7E9B-4125-8B1A-3C9CEE2363DE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7520","ПС 110/35/6 кВ Еловая ПС 35/6 кВ Куст-43","0","{95900134-3FFA-4760-BF90-E454E513CEA7}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"2"
"7521","ПС 110/35/6 кВ Ватинская ПС 35/6 кВ Куст-211","0","{D765C5EC-2199-488B-90B6-26A2556DF070}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7522","ПС 110/35/6 кВ Ватинская ВЛ-35 кВ ПС 35/6 кВ КНС-7 ВЛ-6 кВ №10 ЗБС-19+","0","{F2C4E1C6-91BB-4BB9-9959-619CE16D68F6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"4"
"7523","ПС 110/35/6 кВ Лысенковская ПС 35/6 кВ Куст-9бис бис КРС-8+","0","{2A1BFE2D-B5DD-4820-B80F-55E2520FA81D}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"5"
"7524","ПС 110/35/6 кВ Лысенковская ВЛ-35 кВ № 2,3 ПС 35/6 кВ Куст-9бис ф-4 Бригада-40+","0","{9144DBB8-3E4C-4986-A0B7-A89D140A0375}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"5"
"7525","ПС 110/35/6 кВ Северо-Покурская ВЛ-35 кВ №2 ПС 35/6 кВ Западная ф-8 Бригада-41+","0","{B581A95C-EAD2-4E77-ADE5-087FC9C8E427}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"2"
"7526","ПС 110/35/6 кВ Лысенковская ПС 35/6 кВ ""КНС-3"" ф-13  Бригада-23+","0","{026EEC52-0943-409B-8ECB-96E17A81257D}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"5"
"7527","ПС 110/35/6 кВ Чистинная ф 35 кВ № 1,2 РУ-6 кВ ДНС-2 ф.6кВ № 13","0","{AD7FB75D-FAD1-413B-8F87-CB1CB525A342}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"7528","ПС 110/35/6 кВ Кирьяновская ВЛ-35 кВ № 6 ПС 35/6 кВ КНС-8 ф 6 кВ № 10 оп.76","0","{F3D42D84-28E3-423E-B548-6C28918CA511}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7530","ПС 110/35/6 кВ Таежная ВЛ-35 кВ № 5,8 ПС 35/6 кВ КНС-3М ф. 6 кВ №4","0","{1760AE8D-F2FE-4813-8D9B-2C8DEE5CE3A4}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7531","ПС 110/35/6 кВ Мартыновская ПС 35/6 кВ К-53","0","{C7BD4E10-D32B-4CB1-83B4-0A6AE10B560C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7532","ПС 110/35/6 кВ Мартыновская ПС 35/6 кВ Новая","0","{840A4E88-A172-4D42-971B-67291B67F6EE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7533","ПС 110/35/6 кВ Ново-Покурская ПС 35/6 кВ С-Островная Бригада №9","0","{C75C0C53-8E79-4646-AFEB-50118F94468B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"8"
"7534","ПС 110/35/6 кВ Мартыновская ПС 35/6 кВ Новая Бригада №10","0","{8212C749-4A30-430C-A7B2-0D9E8F8AB457}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7535","ПС 110/35/6 кВ Таежная ПС 35/6 кВ КНС-3М Бригада №7","0","{7C6F472C-EBAD-44B5-8D00-C718837D7854}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7536","ПС 110/35/6 кВ Мартыновская ПС 35/6 кВ Новая","0","{F70AA66D-1BD5-47F9-8BE5-7834E79EAB42}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"6"
"7537","ПС 110/35/6 кВ Еловая ф.35 кВ №2 ПС 35/6 кВ Куст-50 ф. 6 кВ №4","0","{E27B7EFA-5510-4A66-8995-10BB68816334}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"2"
"7538","ПС 220/110/35 кВ Кирьяновская Ф-6 ПС 35/6 кВ Куст-220 ф-17","0","{903E5780-097B-475F-A122-6F7D84B066EE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"1"
"7539","ПС 110/35/6 кВ Ново-Покурская Ф-35 № 4 ПС 35/6 кВ Островная Ф-6 № 9+","0","{D9DAC83C-D4AE-448A-BC6C-0FBB3AD2063F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"7"
"7540","ПС 110/35/6 кВ Мартовская ПС 35/6 кВ Куст-25","0","{B64426EF-30E0-4219-9A5C-6F5B9BA5AE32}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"2"
"7541","ПС 110/35/6 кВ Северо-Покурская ПС 35/6 кВ Куст-41","0","{6AAFF24C-C5B7-4599-87E7-10DF1705AB5B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"2"
"7542","ПС 110/35/6 кВ Ватинская ПС 35/6 кВ Куст-64","0","{4DE5E4AA-6B50-44D1-B5D3-5E55B8C7A925}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,"4"
"7543","ПС 110/35/6кВ Дельта","0","{9F71B02A-B15D-408A-884C-A17D1F51940D}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"32","ПС35/6кВ Куст-106: Яч.№06 К-106, 164, 165,173, 174","0","{8828A6AC-E47C-4ADF-A175-7B2B52C2BC9C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"33","ПС35/6кВ Куст-106: Яч.№09 Выведен в ремонт","0","{1791FF2E-6963-4CA7-8FCA-81DEB5ACAE2C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"34","ПС35/6кВ Куст-106: Яч.№10 К-160, 171, 175","0","{623D1FDC-7CBF-46A4-B0B6-C2699C5A128B}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"35","ПС35/6кВ Куст-106: Яч.№11 К-62","0","{A52D92C2-CCBC-41CD-AB47-AE9CCDE777C2}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"36","ПС35/6кВ Куст-111: Яч.№02 К-108","0","{503C61E5-8037-4EB5-846C-CA5FB6D9D3B3}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"37","ПС35/6кВ Куст-111: Яч.№13 К-111","0","{84CA4DBD-AAA8-440C-9F7A-E4F1AB4693A9}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"38","ПС35/6кВ Куст-111: Яч.№18 К-116, 181 + БУ","0","{EE06C6DF-00BA-4C02-AD76-C4DF63EA1853}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"39","ПС35/6кВ Куст-114: Яч.№08 Яч.№8 К-114, 125","0","{7984E960-2B36-48D9-8682-8612E0A5FC7B}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"40","ПС35/6кВ Куст-114: Яч.№13 К-139, 186, 200","0","{2DE5F9B5-6289-4BC7-8E41-A5FD00055155}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"41","ПС35/6кВ Куст-114: Яч.№18  К-113, 113бис","0","{F71BF52D-B26F-4455-868B-ECA460D87AE2}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"42","ПС35/6кВ Куст-115: Яч.№02 К-161","0","{01795508-922A-45BE-BD15-F50B117C2D29}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"43","ПС35/6кВ Куст-115: Яч.№03 К-162","0","{97288A89-D63D-43AE-A6AC-E05832C43B32}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"44","ПС35/6кВ Куст-115: Яч.№08 К-1бис, 46, 105, 115, 184","0","{5D83B65B-6F21-45E7-8291-5184E82F79AA}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"45","ПС35/6кВ Куст-115: Яч.№13 К-163","0","{6112D1CE-7FD9-4F2C-87DD-6E7C9CC77C4A}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"46","ПС35/6кВ Куст-115: Яч.№19 Х.Х.","0","{31F8FC36-05C4-4B2F-9BF4-6608B5C1346C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"47","ПС35/6кВ Куст-67: Яч.№04 К-65, Бр-2","0","{4CA31B60-08EF-4704-8CC7-9863259A71A2}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"48","ПС35/6кВ Куст-67: Яч.№06 К-170","0","{3378488C-CF2A-4EF6-B5F5-A9D785EFDDCB}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"49","ПС35/6кВ Куст-67: Яч.№07 К-11, 103, ООО ""Таргин-Бурение""","0","{774FE449-51E1-4018-B598-73AAE60B699F}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"50","ПС35/6кВ Куст-67: Яч.№08 К-12","0","{B380F6FB-D8C5-42E8-A115-E124B565E269}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"51","ПС35/6кВ Куст-67: Яч.№14 К-71, 124","0","{F777EBBD-15C0-4CF9-9874-B3B7362C5801}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"52","ПС35/6кВ Куст-67: Яч.№16 К-26, 67","0","{C2D9E654-8163-4EFE-8A78-D21F2F1342A6}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"53","ПС35/6кВ Куст-67: Яч.№17 К-100, 100бис, Бр.№3","0","{8AA0719A-A3A2-4605-B8E5-AF949BFE8381}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"54","ПС35/6кВ Куст-67: Яч.№18 К-17, 18, 81, 81бис","0","{D09A4840-1CE0-44C6-99BC-4CA1BE7E7E42}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"55","ПС35/6кВ Куст-69: Яч.№04 К-51, 72, 122","0","{6154137A-0F8D-47A9-B783-ACE3A5970F59}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"56","ПС35/6кВ Куст-69: Яч.№05 К-57, 58, 85, 153","0","{D7063D6A-56B2-4C1F-96E1-047B02A2C33A}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"57","ПС35/6кВ Куст-69: Яч.№14 К-69, 117","0","{3BA19FCD-BA33-462D-8027-322A057C1730}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"58","ПС35/6кВ Куст-69: Яч.№15 К-118","0","{B0D81C84-7044-4C0E-AD78-CEB231EEA67D}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"59","ПС35/6кВ Куст-69: Яч.№17 резерв(ХХ)","0","{296A7212-B2B7-458C-8DA7-F172676FFE73}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"60","ПС35/6кВ Куст-69: Яч.№18 К-52, 130, 166","0","{C6F6B161-E8AA-4EAF-85CB-279B404C3B1F}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"61","ПС35/6кВ Куст-69бис: Яч.№03 Х.Х.","0","{6D7106C8-BA35-4A24-A875-1EDC466A0482}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"62","ПС35/6кВ Куст-69бис: Яч.№04 К-135, 143, 143б","0","{9D052777-FC57-44B2-9230-A9AB836A7185}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"63","ПС35/6кВ Куст-69бис: Яч.№15  К-78, 79","0","{98D92AC0-D9D9-439D-A254-37BFC5B53B84}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"64","ПС35/6кВ Куст-69бис: Яч.№16 К-76","0","{F9F12C8B-5D7A-496F-AC46-5AE4D3A50138}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"65","ПС35/6кВ Куст-86: Яч.№06 К-86","0","{216A78DC-5462-4293-A2A9-A22341D3D8F0}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"66","ПС35/6кВ Куст-86: Яч.№07 Резерв","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14"
"67","ПС35/6кВ Куст-86: Яч.№08 К-22","0","{980040EB-9F98-4ECA-8EDB-276883D85AE4}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"68","ПС35/6кВ Куст-86: Яч.№14 К-14, 14бис","0","{15A18EBD-8B9D-4466-B3BB-A5702127094F}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"69","ПС35/6кВ Куст-86: Яч.№16 К-13","0","{F37ADDFA-2A78-4DF7-B578-0FD5426FD869}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"70","ПС35/6кВ Куст-86: Яч.№17 Резерв","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14"
"71","ПС35/6кВ Куст-86: Яч.№18 К-19, 20, 21","0","{13C77DAE-D68C-438E-B368-0CA32E6A52CF}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"72","ПС35/6кВ Куст-9б: Яч.№04 Х.Х.","0","{9B2941C4-4A38-47D4-A7EC-0EC6C5172786}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"73","ПС35/6кВ Куст-9б: Яч.№06 К-83, 83бис","0","{FB9E744E-1CA5-4A60-8203-8C75FC8B2600}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"74","ПС35/6кВ Куст-9б: Яч.№07 Резерв","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14"
"75","ПС35/6кВ Куст-9б: Яч.№08 К-63","0","{0867C8EA-FF11-4A9A-A611-636F4004E51B}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"76","ПС35/6кВ Куст-9б: Яч.№14 К-10, 66, 151, 10бис","0","{3E6CA671-02C4-4660-B9D7-52EFC49ADB3D}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"77","ПС35/6кВ Куст-9б: Яч.№16 К-9","0","{A8FB7F16-52F0-4B45-9C73-69F1A750A37F}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"78","ПС35/6кВ Куст-9б: Яч.№17 Резерв","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14"
"79","ПС35/6кВ Куст-9б: Яч.№18 К-8, 101","0","{93E38BA2-5A32-4D23-BAA3-370104861A61}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"80","ПС35/6кВ Малоаганская: Яч.№04 К-137, 145бис","0","{08EE8666-C7B8-4F1D-AB56-C16D8B59A40F}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"81","ПС35/6кВ Малоаганская: Яч.№06 К-138","0","{A845190E-536A-4961-A350-12CBC29E64F7}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"82","ПС35/6кВ Малоаганская: Яч.№07 К-133,136","0","{1D2B12AC-DF7E-47CE-A38B-EA3CAA81FEA1}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"83","ПС35/6кВ Малоаганская: Яч.№08 К-134","0","{8969A5A0-6ADB-4768-BFAE-D736BE411084}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"84","ПС35/6кВ Малоаганская: Яч.№14 К-140,145,167,168","0","{E0841F0D-8C16-4F56-BA88-1B7E1765F4CD}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"85","ПС35/6кВ Малоаганская: Яч.№16 К-77,146, Бр-7","0","{F28EF547-F586-4677-B365-70ED00F6437C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"86","ПС35/6кВ Малоаганская: Яч.№17 К-144,144бис","0","{60CFAD6B-B7F4-4D37-95EA-FB8DB032BF23}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"87","ПС35/6кВ Малоаганская: Яч.№18 К-131,132","0","{08F9A57C-2FBB-4694-9E49-FA528BE4703E}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
