Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),"S, кВА","I ном., А",№ авт. (тип),"I ном.авт., А","Тип блока защит АВ-0,4кВ","Прогрузка АВ-0,4кВ",Уставка МТЗ,Уставка МТО,Диап. рег. уст. МТЗ,Диап. рег. уст. МТО,Потребитель,"ЭЦН, ШГН","Р факт., кВт",Состояние,"I факт., А","Загр. КТПН, %","U факт. КТПН, В",ПБВ Кол-во,ПБВ Полож.,Дата замера,"U на СУ, В",Селективность действия защит,"Qжидк., куб.м./с","Qн., тонн","Время АПВ, мин.",Рем. № КТПН
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,1(ВА57-35),160.0,,,0.0,0.0,,,р,,0.0,Запущен,0.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,79-06
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,2(ВА57-35),160.0,,,0.0,0.0,,,1422,,0.0,,0.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,79-06
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,3(ВА57-35),250.0,,,0.0,0.0,,,1416,,0.0,Запущен,134.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,79-06
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,4(ВА51-39),630.0,,,0.0,0.0,,,1778,,147.0,Запущен,158.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,2.0,79-06
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,5(ВА57-39),320.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,79-06
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч. 6,"Куст 26-А КТПН 6/0,4кВ 630кВА №2",630,910.4,6(ВА51-35),63.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,417.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,79-06
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №1",250,361.3,1(ВА52-37),320.0,,,0.0,0.0,,,145,,63.0,,56.0,15.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,1.0,77/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №1",250,361.3,2(ВА57-35),250.0,,,0.0,0.0,,,316,,32.0,,51.0,15.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,2.0,77/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №1",250,361.3,3(ВА57-35),160.0,,,0.0,0.0,,,р,,32.0,,0.0,15.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,3.0,77/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №1",250,361.3,4(ВА57-35),100.0,,,0.0,0.0,,,БМА,,0.0,,1.0,15.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,77/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №1",250,361.3,5(ВА57-35),63.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,15.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,77/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,1(ВА52-37),320.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,1.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,2(ВА57-35),250.0,,,0.0,0.0,,,144,,32.0,,35.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,3.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,3(ВА57-35),160.0,,,0.0,0.0,,,50,,0.0,,96.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,4(ВА57-35),125.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,5(ВА57-35),100.0,,,0.0,0.0,,,р,,144.0,,0.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,2.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 250кВА №2",250,361.3,6(ВА57-35),63.0,,,,,,,ПРС,,0.0,,0.0,0.0,374.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,56/11
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,0(AN-16D3-16H),1600.0,,,0.0,0.0,,,вводной автомат,,0.0,,49.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,1(TS 630FTU),630.0,,,0.0,0.0,,,319Бис,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,1.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,2(TS 400N),400.0,,,0.0,0.0,,,312,,0.0,,155.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,2.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,3(TS 400N),400.0,,,0.0,0.0,,,р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,4(TS 400N),300.0,,,0.0,0.0,,,р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,5(TS 250N),250.0,,,0.0,0.0,,,Р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,6(TS 160N),160.0,,,0.0,0.0,,,Р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,7(TS 160N),160.0,,,0.0,0.0,,,Р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,8(TD 100N),63.0,,,0.0,0.0,,,Р,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №2 яч.13,"Куст 27 КТПН 6/0,4кВ 6300кВА №3",630,910.4,9(TD 100N),63.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,5.0,378.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,94-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,0(5739),400.0,,,0.0,0.0,,,вводной,,0.0,,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,1(ВА52-37),160.0,,,0.0,0.0,,,р,,90.0,Запущен,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,1.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,2(ВА51-35),250.0,,,0.0,0.0,,,р,,0.0,Запущен,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,3(ВА51-35),320.0,,,0.0,0.0,,,561,ЭЦН,45.0,Остановлен,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,2.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,4(ВА57-35),125.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,5(5735),100.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,6(0436),80.0,,,0.0,0.0,,,БМА,,0.0,,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 250кВА №2",250,361.3,7(0431),50.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,393.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,0(ВА5139),630.0,,,0.0,0.0,,,Вводной автомат,,0.0,,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,1(ВА51-39),400.0,,,0.0,0.0,,,38,,0.0,Запущен,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,1.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,2(ВА51-39),250.0,,,0.0,0.0,,,32,,0.0,Запущен,64.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,3(ВА5735),250.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,4(ВА57-35),160.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,5(ВА57-35),125.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,6(ВА51-35),100.0,,,0.0,0.0,,,БМА,,0.0,,1.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 28 КТПН 6/0,4кВ 400кВА №3",400,578,7(ВА5135),80.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,398.0,3,1,2022-08-12,0.0,,0.0,0.0,0.0,33/14
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 250кВА №4",250,361.3,1(ВА51-35),250.0,,,0.0,0.0,,,р,,0.0,Запущен,0.0,0.0,395.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 250кВА №4",250,361.3,2(ВА57-35),200.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,395.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 250кВА №4",250,361.3,3(ВА51-35),200.0,,,0.0,0.0,,,273,,45.0,Запущен,54.0,0.0,395.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 250кВА №4",250,361.3,4(ВА51-35),200.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,395.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 250кВА №4",250,361.3,5(АЕ2050),100.0,,,0.0,0.0,,,БМА,,0.0,,0.0,0.0,395.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,0(ВА51-39),630.0,,,0.0,0.0,,,Вводной автомат,,0.0,,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,1(ВА57-35),160.0,,,0.0,0.0,,,Р,,0.0,,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,2(ВА57-39),320.0,,,0.0,0.0,,,357,,0.0,Запущен,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,3(ВА57-39),400.0,,,0.0,0.0,,,р,,120.0,Запущен,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,4(ВА57-35),125.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,5(ВА57-35),40.0,,,0.0,0.0,,,БМА,,0.0,,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №2",400,578,6(ВА57-35),63.0,,,,,,,ПРС,,0.0,,0.0,0.0,399.0,5,3,2022-08-12,0.0,,0.0,0.0,0.0,88-08
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,0(ВА 5739),630.0,,,0.0,0.0,,,Вводной,,0.0,,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,1(ВА 5237),400.0,,,0.0,0.0,,,р,,0.0,Запущен,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,2(ВА 5735),250.0,,,0.0,0.0,,,321,,0.0,,97.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,3(ВА 5735),125.0,,,0.0,0.0,,,р,,0.0,,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,4(ВА 5735),100.0,,,0.0,0.0,,,Р,,0.0,,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,5(ВА 5735),80.0,,,0.0,0.0,,,прс,,0.0,,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 400кВА №3",400,578,6(шины),80.0,,,0.0,0.0,,,34,,0.0,,0.0,0.0,402.0,5,1,2022-08-12,0.0,,0.0,0.0,0.0,92-05
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,0(ВА 5541),1000.0,,,0.0,0.0,,,Вводной автомат,,0.0,,83.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,1(ВА57-35),160.0,,,0.0,0.0,,,р,,0.0,,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,2(ВА57-35),250.0,,,0.0,0.0,,,р,,0.0,Запущен,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,3(ВА57-39),630.0,,,0.0,0.0,,,Р,,0.0,,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,4(ВА57-39),400.0,,,0.0,0.0,,,535,,0.0,,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,5(ВА57-39),320.0,,,0.0,0.0,,,р,,0.0,,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.15,"Куст 29 КТПН 6/0,4кВ 630кВА №1",630,910.4,6(шины),1000.0,,,0.0,0.0,,,32,,0.0,Запущен,0.0,9.0,381.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,38-09
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,0(ВА 5341),1000.0,,,0.0,0.0,,,Вводной автомат,,0.0,,89.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,1(ВА57-35),100.0,,,0.0,0.0,,,БМА,,0.0,,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,2(ВА57-35),160.0,,,0.0,0.0,,,1147,,45.0,Запущен,78.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,4.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,3(ВА57-35),630.0,,,0.0,0.0,,,р,,0.0,,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,4(ВА52-37),125.0,,,0.0,0.0,,,Р,,0.0,,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,2.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,5(ВА52-37),250.0,,,0.0,0.0,,,р,,0.0,Остановлен,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,1.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,6(ВА52-37),250.0,,,0.0,0.0,,,1781,,63.0,Запущен,102.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,3.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,7(ВА57-35),320.0,,,0.0,0.0,,,1602,,0.0,,182.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,8(ВА57-35),400.0,,,0.0,0.0,,,1782,,0.0,,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ  630кВА №1",630,910.4,9(ВА57-35),100.0,,,0.0,0.0,,,ПРС,,56.0,,0.0,9.0,409.0,5,4,2022-08-12,0.0,,0.0,0.0,0.0,0
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"Куст 29-А КТПН 6/0,4кВ 400кВА №2",400,578,0(ВА5139),630.0,,,0.0,0.0,,,Вводной автомат,,0.0,,148.0,25.0,410.0,3,2,2022-08-12,0.0,,0.0,0.0,0.0,0
