Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),Потребитель
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",974
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",БНДР
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4 кВ 630кВА №2 КП-68",ШЩ
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",БСК
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",скв.9405
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",БМА
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №1 К-94 бис",ШЩ
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №1 яч. 21,"КТПН 6/0,4 кВ №2 К-94 бис",
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",БМА
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",БМА
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",ПМ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",ПМ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Скв. 1017
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",Скв. 1017
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",ШЩ 4х60
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №1 К-41",ШЩ 4х60
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",ПРС
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",ПРС
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1078
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1078
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",БНДР
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",БНДР
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1028
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1028
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",Резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1080
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",1080
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",ШЩ 4х60
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ  630кВА №2 К-41",ШЩ 4х60
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",966
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",959
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",952
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",963
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",971
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",ПМ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",БМА
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4кВ 1000кВА №1 К-10",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",1814
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",1814
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",1813
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",1813
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",676
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",676
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",БМА
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",БМА
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-49",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",2631
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",2631
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",677
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",677
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",4550
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",4550
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",3270
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",3270
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",ПМ-2
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",ПМ-2
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.21,"КТПН 6/0,4кВ 1000кВА №1 К-49бис",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-57",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-57",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-57",БСК
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4кВ 1000кВА №1 К-57",БСК
